Length of Requisito,Nomic Topic: broad,Requisito,ID,row_number
13,Decision Making,Capacitación,81ce755f7237e0163e9b4f83e45508f6,3944
38,Decision Making,servicio al cliente eficiente y amable,388ae7e7a670a5c7f21c7a126925dd23,2384
14,Contabilidad,Planificación,cf387b7c4ae075b7811962ace3fc2c7a,1978
11,Gestión de Inventario,inventarios,deda5902079076cf0907d081640fdb7a,3708
78,Contabilidad,Seguimiento y control pagos a proveedores/ compras de materiales y suministros,696ffb341567c4cc3c3f862d2689ee47,2506
34,Decision Making,Proactivo y orientado a resultados,2ac6eff23b66ca70c84fe7bc0fe5c145,3593
72,Contabilidad,"comprender símbolos, códigos de soldadura y especificaciones técnicas",87776ec85e94762a91d9311a9ebc57b7,1671
41,Decision Making,Análisis financiero y gestión de costos,6124e3fe696f8a3d50ea1f1c4d1ffcde,3504
64,Gestión de Inventario,Conocimientos en indicadores de gestión y gestión por procesos,bd9a51caa939827b01593e92501e886b,576
25,Decision Making,resolución de conflictos,16adc08fb93ed1d8f6dd92c67552acb1,2490
40,Gestión de Inventario,Discreción en el manejo de información,6eecf1e16667a29a33a86b6327e72e3c,2312
34,Contabilidad,Compra y venta de títulos valores,b57b8b7d4d265dc3a5bdace3321a84e3,2992
21,Decision Making,Engenharia Financeira,6cc39f36dca64dcd25d352d68b01c367,410
47,Finanzas,Productos financieros y tecnológicos del banco,a02982a4975198566f6b97503538360b,2772
82,Decision Making,"Organizado, dinámico, orientado al logro de los objetivos y con iniciativa propia",8e02a95b8f3b64c7f5d6962a232cbfad,737
133,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos, comprender símbolos, códigos de soldadura y especificaciones técnicas",3316582af800029fd631788b375ae52c,1599
31,Decision Making,Emisión de Estados Financieros,6eecf1e16667a29a33a86b6327e72e3c,2217
80,Contabilidad,evaluar y obtener las probabilidades de incumplimiento (PQ) y perdidas esperadas,30b9d04886990c09dcf5988233f34ca6,2542
96,Contabilidad,"Buena forma física, fuerza en las manos y capacidad para levantar pesos de considerable tamaño",87776ec85e94762a91d9311a9ebc57b7,1652
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,1004
25,Decision Making,orientación a resultados,7867fc6b6f604ca3548b15501a7b753e,1225
11,Gestión de Inventario,indicadores,53add476d386ea77177e97594cc057f1,3427
30,Decision Making,Análisis de datos financieros,7867fc6b6f604ca3548b15501a7b753e,1153
46,Contabilidad,"Aplicar, manejar e interpretar la contabilidad",79c359da125592f6d7ec327d470cbd11,2544
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3793
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,2ac6eff23b66ca70c84fe7bc0fe5c145,3662
62,Finanzas,Monitorear los procesos administrativos y operativos de tienda,73129da0695eefdd04133183d1f80e1d,991
20,Decision Making,capacidad analítica,9d6c77a00e6d2af3ea119aba8e58ea18,1482
96,Decision Making,Analizar los estados financieros ajustados por inflación para identificar tendencias y riesgos.,83d368ebad67d01e1144ab712988efc3,683
21,Contabilidad,Inspección y Pruebas,81ce755f7237e0163e9b4f83e45508f6,3939
35,Decision Making,Pro-activo y orientado a resultados,6124e3fe696f8a3d50ea1f1c4d1ffcde,3505
77,Contabilidad,"Dominio de procesos de recepción, almacenamiento, distribución e inventario",157109925c3856f376aa33f005be8f33,3982
43,Contabilidad,Preparación de artes finales para imprenta,9e5029dc85d5fa8ce1add8c9be3433e7,4140
29,Finanzas,indicadores financieros (P&L),de5bf83641910c6e8170f61d048859fd,3398
18,Contabilidad,Registros Contable,6eecf1e16667a29a33a86b6327e72e3c,2169
38,Finanzas,Planificación de recursos financieros,d7ba5a77349e41ed339812e64546399d,2701
49,Contabilidad,Preparar estados financieros y reportes contables,79c359da125592f6d7ec327d470cbd11,2545
151,Contabilidad,"Uso de útiles propios del puesto de trabajo (carros y ruedas para la reposición del producto empaquetado, cuchillos, cortadora, envasadora de vacío)",bf95493af64a5e86b2ebd3860a559987,1627
48,Contabilidad,Manejo de contribuyentes ordinarios y especiales,6c92b1df30fe108dad5b03f26a50480c,1413
39,Contabilidad,Cumplimiento de normas y procedimientos,6eecf1e16667a29a33a86b6327e72e3c,2200
10,Decision Making,Iniciativa,df0faf2a0d0cd531c12be3d1fa72fbfa,2929
67,Contabilidad,"Realizar, verificar y analizar el coste de los procesos productivos",c0f99d90c443c10f64fae025b854f5e3,3265
43,Contabilidad,Preparación de artes finales para imprenta,9e5029dc85d5fa8ce1add8c9be3433e7,4110
62,Finanzas,Monitorear los procesos administrativos y operativos de tienda,73129da0695eefdd04133183d1f80e1d,987
33,Gestión de Inventario,Manejo de indicadores de gestión,11cb391a58314f6d43b383020bbde9f8,2400
66,Contabilidad,"Capacidad de planificación, organización y gestión de proyectos",378dc53fd216d7e536d4e5e234e14612,4319
46,Decision Making,a gusto con las cifras y los datos económicos,4064770554ddd1e601d13b086f54f0a3,3443
56,Contabilidad,Manejo de comprobantes de retención de IVA sobre ventas,deb4d884f7dd6d51b87c26f3f81829d4,2576
26,Contabilidad,procesos de fiscalización,6c92b1df30fe108dad5b03f26a50480c,1393
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,581
30,Contabilidad,Fumigación integral generales,f63c0be29b8becfab15f88b45cb5e432,3976
80,Contabilidad,Ser minucioso y con capacidad para seguir instrucciones muy técnicas y precisas,3316582af800029fd631788b375ae52c,1614
59,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos",87776ec85e94762a91d9311a9ebc57b7,1663
56,Contabilidad,Manejo de comprobantes de retención de IVA sobre ventas,deb4d884f7dd6d51b87c26f3f81829d4,2566
88,Contabilidad,"Presentación de informes: diagnostico y de gestión, reportes, provisiones, entre otros",023663246ed9fa7d1c548c0472afb7b0,4244
66,Decision Making,toma de decisiones oportunas según el dinamismo del mercado retal,0fd05061a1534eafeffd8c793cf7ad1a,3347
32,Decision Making,Alta capacidad de concentración,3316582af800029fd631788b375ae52c,1620
51,Contabilidad,Conocimientos en procesos y negociaciones bancarias,bd9a51caa939827b01593e92501e886b,564
23,Gestión de Inventario,levantamiento de minuta,be6c4ff6bae03c5a0d008198cd2d3501,799
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,680
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3789
70,Contabilidad,"Preparar materiales del curso (programas de estudio, tareas, folletos)",1795086c42887de70771a4692e7cc792,2407
30,Decision Making,animación estilo draw my life,09f6ae7f32d3926127a5e284db738646,369
21,Decision Making,Orientación al logro,cf387b7c4ae075b7811962ace3fc2c7a,1966
98,Contabilidad,"procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)",de5bf83641910c6e8170f61d048859fd,3385
40,Contabilidad,Realizar auditorías internas y externas,79c359da125592f6d7ec327d470cbd11,2546
23,Administración,procesamientos de pagos,deda5902079076cf0907d081640fdb7a,3900
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3795
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,6124e3fe696f8a3d50ea1f1c4d1ffcde,3506
88,Contabilidad,"Presentación de informes: diagnostico y de gestión, reportes, provisiones, entre otros",023663246ed9fa7d1c548c0472afb7b0,4268
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,625
36,Decision Making,Proactivo(a) y orientado(a) al logro,5b62784ef21585ec04787de6455356b6,3176
78,Contabilidad,Manejo de lenguajes digitales para la producción y distribución de contenido,3d072bf2bc7706c2401b5bdc12ac3b3e,208
11,Contabilidad,Superación,cf387b7c4ae075b7811962ace3fc2c7a,2022
78,Contabilidad,Seguimiento y control pagos a proveedores/ compras de materiales y suministros,696ffb341567c4cc3c3f862d2689ee47,2504
47,Finanzas,Productos financieros y tecnológicos del banco,a02982a4975198566f6b97503538360b,2748
88,Decision Making,Elaboración y optimización de layouts de almacén para mejorar la eficiencia operativa,157109925c3856f376aa33f005be8f33,3978
23,Decision Making,Orientación al cliente,9abab521ac3a97b93435a36702ba8d69,1321
7,Contabilidad,compras,283e6f9eedc4ab5837560c0f8b0c4393,2422
20,Decision Making,Capacidad analítica,2b794a15e37724318800d4a5094a1618,3240
20,Decision Making,capacidad analítica,9d6c77a00e6d2af3ea119aba8e58ea18,1486
82,Decision Making,"Organizado, dinámico, orientado al logro de los objetivos y con iniciativa propia",8e02a95b8f3b64c7f5d6962a232cbfad,747
44,Office Administration,Conocimientos en administración de personal,bd9a51caa939827b01593e92501e886b,474
24,Contabilidad,Servicios de fumigación,f63c0be29b8becfab15f88b45cb5e432,3970
30,Contabilidad,Sistema contable de la empresa,d7ba5a77349e41ed339812e64546399d,2698
55,Decision Making,"Organización, planificación y orientación al detalle",6124e3fe696f8a3d50ea1f1c4d1ffcde,3563
28,Decision Making,Examinar estados financieros,7867fc6b6f604ca3548b15501a7b753e,1179
33,Gestión de Inventario,Manejo de indicadores de gestión,3ab0a986b3c159861d4d241915fa68e3,2859
33,Gestión de Inventario,Manejo de indicadores de gestión,3ab0a986b3c159861d4d241915fa68e3,2861
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2300
51,Contabilidad,Manejo de contribuyentes especiales (no limitativo),deb4d884f7dd6d51b87c26f3f81829d4,2612
41,Decision Making,capacidad de interpretar y analizar datos,8358d8bd636aaf5177bdf7b0de44da26,3226
30,Decision Making,criterio de toma de decisiones,2b76d277c5a43e765bcaad5f816b215a,3081
37,Contabilidad,Realizar formación al tren gerencial,73129da0695eefdd04133183d1f80e1d,1061
30,Contabilidad,Overnight de activos y pasivos,b57b8b7d4d265dc3a5bdace3321a84e3,2972
42,Contabilidad,Discernimiento ante la movilidad de fondos,4db8c51854a8ce7530333eb513894a7f,863
37,Contabilidad,Dominio con Contribuyentes Especiales,bd9a51caa939827b01593e92501e886b,562
50,Contabilidad,Conciliación de recepción y depósito de divisas,73129da0695eefdd04133183d1f80e1d,1009
42,Gestión de Inventario,Optimo manejo de información confidencial,8e02a95b8f3b64c7f5d6962a232cbfad,777
38,Contabilidad,Supervisar los procedimientos de cobro,8e02a95b8f3b64c7f5d6962a232cbfad,759
78,Contabilidad,Preparar los asientos contables correspondientes a los ajustes por inflación.,83d368ebad67d01e1144ab712988efc3,645
66,Contabilidad,"Capacidad de planificación, organización y gestión de proyectos",378dc53fd216d7e536d4e5e234e14612,4323
68,Contabilidad,Implementación de mejoras en los flujos operativos y uso de espacio,157109925c3856f376aa33f005be8f33,3994
23,Decision Making,Orientación al cliente,1929e2d4b017fd378f84815680eeea17,3303
23,Gestión de Inventario,Gestión de inventarios,cf387b7c4ae075b7811962ace3fc2c7a,2098
36,Finanzas,Preparación de informes financieros,7867fc6b6f604ca3548b15501a7b753e,1187
47,Contabilidad,Conocimientos de edición de video y animación,9e5029dc85d5fa8ce1add8c9be3433e7,4054
47,Finanzas,Productos financieros y tecnológicos del banco,a02982a4975198566f6b97503538360b,2820
98,Contabilidad,"procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)",de5bf83641910c6e8170f61d048859fd,3397
48,Contabilidad,Conocimientos en Profit Administrativo /contable,6eecf1e16667a29a33a86b6327e72e3c,2315
24,Decision Making,orientación al servicio,36cb7a04690f649a43ceda002886d6a8,1255
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,656
67,Contabilidad,Dominio de pagos fiscales y parafiscales para agentes de retención,023663246ed9fa7d1c548c0472afb7b0,4274
151,Contabilidad,"Uso de útiles propios del puesto de trabajo (carros y ruedas para la reposición del producto empaquetado, cuchillos, cortadora, envasadora de vacío)",bf95493af64a5e86b2ebd3860a559987,1639
14,Contabilidad,Planificación,cf387b7c4ae075b7811962ace3fc2c7a,1968
25,Decision Making,orientación a resultados,7867fc6b6f604ca3548b15501a7b753e,1221
20,Contabilidad,Contabilidad general,2ac6eff23b66ca70c84fe7bc0fe5c145,3618
36,Finanzas,Productos e instrumentos financieros,b57b8b7d4d265dc3a5bdace3321a84e3,2944
35,Contabilidad,atención a supermercados y cadenas,9d6c77a00e6d2af3ea119aba8e58ea18,1477
20,Decision Making,capacidad analítica,9d6c77a00e6d2af3ea119aba8e58ea18,1474
27,Decision Making,Orientación hacia el logro,6eecf1e16667a29a33a86b6327e72e3c,2270
65,Finanzas,Políticas gubernamentales que incidan sobre el sector financiero,a02982a4975198566f6b97503538360b,2792
36,Decision Making,Elaboración de estudios sectoriales,98e171952b0eefad2dd2ba9e3a65ab72,27
51,Contabilidad,Alto nivel de servicio al cliente y relacionamiento,dd45d09981723e16e9087c8210b7bf38,3112
25,Decision Making,análisis de facturación,deda5902079076cf0907d081640fdb7a,3898
25,Decision Making,resolución de conflictos,16adc08fb93ed1d8f6dd92c67552acb1,2488
19,Decision Making,Asesorar al cliente,bf95493af64a5e86b2ebd3860a559987,1646
23,Decision Making,iniciativa y autonomía,9d6c77a00e6d2af3ea119aba8e58ea18,1438
24,Contabilidad,conciliaciones bancarias,6c92b1df30fe108dad5b03f26a50480c,1399
48,Decision Making,análisis e interpretación de datos financieros,deda5902079076cf0907d081640fdb7a,3695
41,Decision Making,Análisis financiero y gestión de costos,2ac6eff23b66ca70c84fe7bc0fe5c145,3600
29,Contabilidad,empresas que cotizan en bolsa,b89d315c888cd41f2b36005c5092a306,8
23,Administración,procesamientos de pagos,deda5902079076cf0907d081640fdb7a,3768
11,Contabilidad,retenciones,22122b4bbcc31ad727aa900270b50ed0,270
37,Decision Making,Elaboración de estudios coyunturales,98e171952b0eefad2dd2ba9e3a65ab72,21
21,Gestión de Inventario,gestión de cobranzas,a431adb6db405ab16138fefbdd980a82,2526
54,Contabilidad,uso de protecciones tanto colectivas como individuales,bf95493af64a5e86b2ebd3860a559987,1629
27,Contabilidad,Elaborar reportes de ventas,73129da0695eefdd04133183d1f80e1d,1043
24,Contabilidad,Servicios de fumigación,7f1b86e4ef54867fd01e93cf4b7008de,3954
96,Contabilidad,"Buena forma física, fuerza en las manos y capacidad para levantar pesos de considerable tamaño",3316582af800029fd631788b375ae52c,1594
222,Contabilidad,"Amplio conocimiento de los diferentes procesos administrativos: facturación, cobranza, compras, ventas, cuentas por pagar y cobrar, inventario, proveedores, conciliaciones bancarias, libro mayor y diario, mayor analítico",023663246ed9fa7d1c548c0472afb7b0,4200
74,Contabilidad,Manipulación del producto respetando los estándares de calidad definidos,bf95493af64a5e86b2ebd3860a559987,1638
20,Decision Making,Atención al cliente,a02982a4975198566f6b97503538360b,2738
50,Decision Making,Interpretación de resultados (Tablas y Gráficos),7b29bfbc4093505fbc27c5d5a0c93f91,159
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,627
23,Decision Making,Analítico y resolutivo,6124e3fe696f8a3d50ea1f1c4d1ffcde,3489
13,Gestión de Inventario,Mantenimiento,cf387b7c4ae075b7811962ace3fc2c7a,2058
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3786
58,Contabilidad,"operaciones y logística: facturación, pedidos y despacho",de5bf83641910c6e8170f61d048859fd,3399
66,Contabilidad,Normativas de seguridad industrial y manejo adecuado de materiales,157109925c3856f376aa33f005be8f33,3986
22,Decision Making,Capacidad de decisión,cf387b7c4ae075b7811962ace3fc2c7a,1784
70,Contabilidad,"Sólidos conocimientos de la Normativa Legal Vigente Seniat, IVA, ISLR",6eecf1e16667a29a33a86b6327e72e3c,2267
222,Contabilidad,"Amplio conocimiento de los diferentes procesos administrativos: facturación, cobranza, compras, ventas, cuentas por pagar y cobrar, inventario, proveedores, conciliaciones bancarias, libro mayor y diario, mayor analítico",023663246ed9fa7d1c548c0472afb7b0,4224
47,Contabilidad,Conocimientos de edición de video y animación,9e5029dc85d5fa8ce1add8c9be3433e7,4124
42,Gestión de Inventario,Optimo manejo de información confidencial,8e02a95b8f3b64c7f5d6962a232cbfad,775
27,Decision Making,capacidad de planificación,9abab521ac3a97b93435a36702ba8d69,1339
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3808
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3801
13,Contabilidad,segmentación,30b9d04886990c09dcf5988233f34ca6,2535
76,Contabilidad,Habilidad para gestionar múltiples tareas y prioridades de manera eficiente,39ec1821b2457408cb530a156a8a6836,1089
77,Contabilidad,"Dominio de procesos de recepción, almacenamiento, distribución e inventario",157109925c3856f376aa33f005be8f33,3992
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,555
23,Decision Making,Analítico y resolutivo,6124e3fe696f8a3d50ea1f1c4d1ffcde,3487
